0,1,2,3,4,5,6,7,8,9,10,11
Paroha Municipality,0,40,80,,,120,,161,,161,281
Fatuwa Bijayapur Municipality,0,40,83,,,123,,169,,169,292
Baudhimai Municipality,0,40,60,,,100,,120,,120,220
Madhabnarayan Municipality,0,37,105,,,142,,140,,140,282
Moulapur Municipality,0,39,62,,,101,,125,,125,226
Rajpur Municipality,0,33,92,,,125,,185,,185,310
