0,1,2,3,4,5,6,7,8,9,10,11
Umakunda Rural Municipality,0,3,38,,,41,,77,,77,118
Khandadevi Rural Municipality,0,3,58,,,61,,118,,118,179
Gokulganga Rural Municipality,0,3,38,,,41,,78,,78,119
Doramba Rural Municipality,0,3,46,,,49,,94,,94,143
Likhu Tamakoshi Rural Municipality,0,3,45,,,48,,91,,91,139
Sunapati Rural Municipality,0,3,41,,,44,,82,,82,126
