0,1,2,3,4,5,6,7,8,9,10,11
Gorakha Municipality,0,3,82,,,85,,165,,165,250
Palungtar Municipality,0,3,59,,,62,,120,,120,182
Bensishahar Municipality,0,3,45,,,48,,90,,90,138
Madhyanepal Municipality,0,3,47,,,50,,95,,95,145
Rainas Municipality,0,3,42,,,45,,85,,85,130
Sundarbajar Municipality,0,3,43,,,46,,86,,86,132
Kushma Municipality,0,3,60,,,63,,120,,120,183
