0,1,2,3,4,5,6,7,8,9,10,11
Samsi Rural Municipality,0,40,69,,,109,,138,,138,247
Sonama Rural Municipality,0,41,70,,,111,,140,,140,251
Chakraghatta Rural Municipality,0,41,42,,,83,,84,,84,167
Chandrapur Rural Municipality,0,41,45,,,86,,89,,89,175
Dhankaul Rural Municipality,0,40,49,,,89,,97,,97,186
Bramhapuri Rural Municipality,0,39,82,,,121,,103,,103,224
Ramnagar Rural Municipality,0,40,50,,,90,,100,,100,190
