0,1,2,3,4,5,6,7,8,9,10,11
Chhatreswori Rural Municipality,0,38,45,123,,206,,91,,91,297
Siddha Kumakh Rural Municipality,0,31,37,159,,227,,75,,75,302
Tribeni Rural Municipality,0,31,36,,,67,,72,,72,139
Darma Rural Municipality,0,35,335,220,,590,,98,,98,688
Chingad Rural Municipality,0,3,41,,,44,,83,,83,127
