0,1,2,3,4,5,6,7,8,9,10,11
Triyuga Municipality,0,125,146,,,271,,2882,,2882,3153
Belaka Municipality,0,45,101,,,146,,203,,203,349
Siddhicharan Municipality,0,33,64,,,97,,130,,130,227
Aathrai Triveni Rural Municipality,0,3,51,,,54,,103,,103,157
Faktanglung Rural Municipality,0,3,56,,,59,,114,,114,173
