0,1,2,3,4,5,6,7,8,9,10,11
Aathbis Municipality,0,41,81,,,122,,163,,163,285
Chamunda Bindrasaini Municipality,0,41,78,,,119,,157,,157,276
Dullu Municipality,0,41,418,,,459,,208,,208,667
Narayan Municipality,0,20,67,,,87,,136,,136,223
Khatyad Rural Municipality,0,35,81,,,116,,165,,165,281
Mugumakarmarong Rural Municipality,0,39,308,79,,426,,123,,123,549
