0,1,2,3,4,5,6,7,8,9,10,11
Balawa Municipality,0,40,78,,,118,,156,,156,274
Bhangaha Municipality,0,40,95,,,135,,191,,191,326
Matihani Municipality,0,40,59,,,99,,118,,118,217
Manra Siswa Municipality,0,41,83,,,124,,166,,166,290
Ramgopalpur Municipality,0,41,60,,,101,,120,,120,221
Loharpatti Municipality,0,40,83,,,123,,167,,167,290
Ishworpur Municipality,0,20,89,,,109,,180,,180,289
