0,1,2,3,4,5,6,7,8,9,10,11
Bishrampur Rural Municipality,0,17,41,,,58,,81,,81,139
Kalikamai Rural Municipality,0,17,41,,,58,,82,,82,140
Jirabhawani Rural Municipality,0,17,41,,,58,,81,,81,139
Kathmandu Metropolitan City,0,3,333,,,336,,673,,673,1009
Lalitpur Metropolitan City,0,92,125,,,217,,253,,253,470
Bharatpur Metropolitan City,0,58,262,,,320,,530,,530,850
