0,1,2,3,4,5,6,7,8,9,10,11
Rainadevi Chahara Rural Municipality,0,3,92,,,95,,136,,136,231
Isma Rural Municipality,0,3,43,,,46,,87,,87,133
Kaligandaki Rural Municipality,0,3,304,,,307,,82,,82,389
Gulmidarbar Rural Municipality,0,3,321,,,324,,88,,88,412
Chandrakot Rural Municipality,0,3,42,,,45,,85,,85,130
Chhatrakot Rural Municipality,0,3,349,,,352,,96,,96,448
