0,1,2,3,4,5,6,7,8,9,10,11
Makawanpurgadhi Rural Municipality,0,3,54,,,57,,109,,109,166
Manahari Rural Municipality,0,17,56,,,73,,114,,114,187
Raksirang Rural Municipality,0,37,61,,,98,,123,,123,221
Ichhakamana Rural Municipality,0,30,61,,,91,,122,,122,213
Pokhara Metropolitan City,0,3,322,,,325,,12889,,12889,13214
Kawasoti Municipality,0,17,88,,,105,,347,,347,452
