0,1,2,3,4,5,6,7,8,9,10,11
Lomangthang Rural Municipality,0,20,16,,,36,,33,,33,69
Barhagaun Muktichhetra Rural Municipality,0,20,19,,,39,,39,,39,78
Butwal Sub Metropolitan City,0,89,167,,,256,,338,,338,594
Ghorahi Sub Metropolitan City,0,73,248,,,321,,410,,410,731
Tulasipur Sub Metropolitan City,0,4,178,,,182,,359,,359,541
Nepalgujng Sub Metropolitan City,0,4,201,,,205,,405,,405,610
