0,1,2,3,4,5,6,7,8,9,10,11
Devdaha Municipality,0,3,111,,,114,,3456,,3456,3570
Lumbini Sanskritik Municipality,0,8,196,,,204,,3759,,3759,3963
Siddharthnaar Municipality,0,4,73,,,77,,3762,,3762,3839
Sainamaina Municipality,0,4,139,,,143,,3466,,3466,3609
Kapilvastu Municipality,0,20,148,,,168,,300,,300,468
