0,1,2,3,4,5,6,7,8,9,10,11
Saptakoshi Municipality,0,18,32,,,50,,64,,64,114
Kalyanpur Municipality,0,40,93,,,133,,188,,188,321
Golbajar Municipality,0,20,89,,,109,,356,,356,465
Dhangadimai Municipality,0,21,83,,,104,,168,,168,272
Mirchaiya Municipality,0,86,65,,,151,,130,,130,281
Lahan Municipality,0,21,120,,,141,,242,,242,383
