0,1,2,3,4,5,6,7,8,9,10,11
Tumweba Rural Municipality,0,53,49,,,102,,100,,100,202
Phalelung Rural Municipality,0,140,69,,,209,,140,,140,349
Falgunanda Rural Municipality,0,121,57,,,178,,115,,115,293
Miklajung Rural Municipality,0,62,61,,,123,,123,,123,246
Yangwarak Rural Municipality,0,80,59,,,139,,119,,119,258
