0,1,2,3,4,5,6,7,8,9,10,11
Talkot Rural Municipality,0,33,35,,,68,,70,,70,138
Thalara Rural Municipality,0,30,43,,,73,,87,,87,160
Durgathali Rural Municipality,0,31,28,,,59,,57,,57,116
Masta Rural Municipality,0,30,54,,,84,,111,,111,195
Bitthadchir Rural Municipality,0,31,55,,,86,,110,,110,196
Surma Rural Municipality,0,30,31,,,61,,62,,62,123
