0,1,2,3,4,5,6,7,8,9,10,11
Tilagupha Municipality,0,31,344,,,375,,119,,119,494
Raskot Municipality,0,30,332,,,362,,120,,120,482
Aathbiskot Municipality,0,41,415,166,,622,,220,,220,842
Chaurjahari Municipality,0,40,66,,,106,,134,,134,240
Musikot Municipality,0,11,89,,,100,,331,,331,431
Bagchaur Municipality,0,41,83,308,,432,,169,,169,601
