0,1,2,3,4,5,6,7,8,9,10,11
"337011844 Capital 0 0 2000 2000 2000
GoN Ref: Counterpart 0
2111031 Asian Infrastructure Investment Bank Code 0 0 2000 2000 2000
340 Ministry of Women, Children and Senior Citizen 0 6262 130 6392 0 6392",0,,,,,0,,,2000,2000,2000
National Council for Right of the Child,0,,,130,,130,,,,0,130
"340810113 Recurrent 0 130 130 0 130
GoN Ref: Counterpart 0
2103011 WB/CAT-DDO Code 0 4 4 0 4
2109011 UNICEF Code 0 126 126 0 126
347 Ministry of Urban Development 0 27498 9494 36992 23356 22096 241717 287169 324161",0,,,130,,130,,,,0,130
Department of Urban Development & Building Construction,0,,9394,,,9394,,595,,595,9989
