0,1,2,3,4,5,6,7,8,9,10,11
305 Ministry of Finance 0 64 9086 56903 66053 5560 5560 71613,,,,,,,,,,,
"305031013 Recurrent 0 0 1307 1307 1307
GoN Ref: Counterpart 0
2101004 ADB/PBL Code 0 0 1307 1307 1307
305031014 Capital 0 0 4253 4253 4253
GoN Ref: Counterpart 0
2101004 ADB/PBL Code 0 0 4253 4253 4253
307 Ministry of Industry, Commerce and Supply 0 66 213 279 16945 15541 32486 32765",0,,,,,0,,,1307,1307,1307
"Ministry of Industry, Commerce and Supply",0,66,,,,66,,,,0,66
