source_file,total_records,federal_count,provincial_count,local_count,unknown_count,output_files
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page106_table1.csv,17,0,0,7,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page106_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page106_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page107_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page107_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page107_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page108_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page108_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page108_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page109_table1.csv,17,0,0,7,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page109_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page109_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page10_table1.csv,12,3,0,0,9,/home/suchita/Desktop/Final Arranged Data/Federal/source-book_kzajtb9_page10_table1_federal.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page10_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page10_table2.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page10_table2_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page10_table3.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page10_table3_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page10_table4.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page10_table4_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page10_table5.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page10_table5_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page110_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page110_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page110_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page111_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page111_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page111_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page112_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page112_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page112_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page113_table1.csv,12,0,0,4,8,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page113_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page113_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page114_table1.csv,13,0,0,5,8,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page114_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page114_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page115_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page115_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page115_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page116_table1.csv,15,0,0,6,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page116_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page116_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page117_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page117_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page117_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page118_table1.csv,15,0,0,6,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page118_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page118_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page119_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page119_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page119_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page11_table1.csv,17,0,0,0,17,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page11_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page11_table2.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page11_table2_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page11_table3.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page11_table3_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page120_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page120_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page120_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page121_table1.csv,17,0,0,7,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page121_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page121_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page122_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page122_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page122_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page123_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page123_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page123_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page124_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page124_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page124_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page125_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page125_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page125_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page126_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page126_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page126_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page127_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page127_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page127_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page128_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page128_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page128_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page129_table1.csv,15,0,0,6,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page129_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page129_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page12_table1.csv,17,1,0,0,16,/home/suchita/Desktop/Final Arranged Data/Federal/source-book_kzajtb9_page12_table1_federal.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page12_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page12_table2.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page12_table2_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page12_table3.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page12_table3_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page130_table1.csv,12,0,0,4,8,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page130_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page130_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page131_table1.csv,15,0,0,6,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page131_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page131_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page132_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page132_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page132_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page133_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page133_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page133_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page134_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page134_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page134_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page135_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page135_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page135_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page136_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page136_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page136_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page137_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page137_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page137_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page138_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page138_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page138_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page139_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page139_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page139_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page13_table1.csv,14,1,0,0,13,/home/suchita/Desktop/Final Arranged Data/Federal/source-book_kzajtb9_page13_table1_federal.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page13_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page13_table2.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page13_table2_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page13_table3.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page13_table3_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page13_table4.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page13_table4_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page13_table5.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page13_table5_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page140_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page140_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page140_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page141_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page141_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page141_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page142_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page142_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page142_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page143_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page143_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page143_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page144_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page144_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page144_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page145_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page145_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page145_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page146_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page146_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page146_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page147_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page147_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page147_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page148_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page148_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page148_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page149_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page149_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page149_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page14_table1.csv,14,2,0,0,12,/home/suchita/Desktop/Final Arranged Data/Federal/source-book_kzajtb9_page14_table1_federal.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page14_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page14_table2.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page14_table2_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page14_table3.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page14_table3_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page14_table4.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page14_table4_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page14_table5.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page14_table5_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page150_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page150_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page150_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page151_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page151_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page151_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page152_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page152_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page152_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page153_table1.csv,15,0,0,6,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page153_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page153_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page154_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page154_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page154_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page155_table1.csv,17,0,0,7,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page155_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page155_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page156_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page156_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page156_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page157_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page157_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page157_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page158_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page158_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page158_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page159_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page159_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page159_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page15_table1.csv,15,3,0,0,12,/home/suchita/Desktop/Final Arranged Data/Federal/source-book_kzajtb9_page15_table1_federal.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page15_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page15_table2.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page15_table2_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page15_table3.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page15_table3_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page15_table4.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page15_table4_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page160_table1.csv,16,0,0,7,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page160_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page160_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page161_table1.csv,5,0,0,1,4,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page161_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page161_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page16_table1.csv,15,2,0,0,13,/home/suchita/Desktop/Final Arranged Data/Federal/source-book_kzajtb9_page16_table1_federal.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page16_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page16_table2.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page16_table2_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page16_table3.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page16_table3_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page16_table4.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page16_table4_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page17_table1.csv,16,2,0,0,14,/home/suchita/Desktop/Final Arranged Data/Federal/source-book_kzajtb9_page17_table1_federal.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page17_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page17_table2.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page17_table2_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page17_table3.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page17_table3_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page17_table4.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page17_table4_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page18_table1.csv,21,0,0,0,21,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page18_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page19_table1.csv,19,0,0,0,19,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page19_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page19_table2.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page19_table2_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page20_table1.csv,16,4,0,0,12,/home/suchita/Desktop/Final Arranged Data/Federal/source-book_kzajtb9_page20_table1_federal.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page20_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page20_table2.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page20_table2_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page20_table3.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page20_table3_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page21_table1.csv,14,0,0,0,14,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page21_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page21_table2.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page21_table2_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page21_table3.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page21_table3_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page21_table4.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page21_table4_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page21_table5.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page21_table5_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page22_table1.csv,14,3,0,0,11,/home/suchita/Desktop/Final Arranged Data/Federal/source-book_kzajtb9_page22_table1_federal.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page22_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page22_table2.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page22_table2_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page22_table3.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page22_table3_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page22_table4.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page22_table4_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page23_table1.csv,17,2,0,0,15,/home/suchita/Desktop/Final Arranged Data/Federal/source-book_kzajtb9_page23_table1_federal.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page23_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page23_table2.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page23_table2_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page23_table3.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page23_table3_unknown.csv
